genes	chrom	block	hex	rgb
AT3G13680	3	F	#a5adb5	165,173,181
AT3G13682	3	F	#a5adb5	165,173,181
AT3G13686	3	F	#a5adb5	165,173,181
AT3G13690	3	F	#a5adb5	165,173,181
AT3G13700	3	F	#a5adb5	165,173,181
AT3G13710	3	F	#a5adb5	165,173,181
AT3G13720	3	F	#a5adb5	165,173,181
AT3G13724	3	F	#a5adb5	165,173,181
AT3G13730	3	F	#a5adb5	165,173,181
AT3G13740	3	F	#a5adb5	165,173,181
AT3G13750	3	F	#a5adb5	165,173,181
AT3G13760	3	F	#a5adb5	165,173,181
AT3G13770	3	F	#a5adb5	165,173,181
AT3G13772	3	F	#a5adb5	165,173,181
AT3G13780	3	F	#a5adb5	165,173,181
AT3G13782	3	F	#a5adb5	165,173,181
AT3G13784	3	F	#a5adb5	165,173,181
AT3G13790	3	F	#a5adb5	165,173,181
AT3G13800	3	F	#a5adb5	165,173,181
AT3G13810	3	F	#a5adb5	165,173,181
AT3G13820	3	F	#a5adb5	165,173,181
AT3G13825	3	F	#a5adb5	165,173,181
AT3G13830	3	F	#a5adb5	165,173,181
AT3G13840	3	F	#a5adb5	165,173,181
AT3G13845	3	F	#a5adb5	165,173,181
AT3G13850	3	F	#a5adb5	165,173,181
AT3G13855	3	F	#a5adb5	165,173,181
AT3G13857	3	F	#a5adb5	165,173,181
AT3G13860	3	F	#a5adb5	165,173,181
AT3G13870	3	F	#a5adb5	165,173,181
AT3G13880	3	F	#a5adb5	165,173,181
AT3G13882	3	F	#a5adb5	165,173,181
AT3G13890	3	F	#a5adb5	165,173,181
AT3G13898	3	F	#a5adb5	165,173,181
AT3G13900	3	F	#a5adb5	165,173,181
AT3G13910	3	F	#a5adb5	165,173,181
AT3G13920	3	F	#a5adb5	165,173,181
AT3G13930	3	F	#a5adb5	165,173,181
AT3G13940	3	F	#a5adb5	165,173,181
AT3G13950	3	F	#a5adb5	165,173,181
AT3G13960	3	F	#a5adb5	165,173,181
AT3G13965	3	F	#a5adb5	165,173,181
AT3G13970	3	F	#a5adb5	165,173,181
AT3G13980	3	F	#a5adb5	165,173,181
AT3G13990	3	F	#a5adb5	165,173,181
AT3G14000	3	F	#a5adb5	165,173,181
AT3G14010	3	F	#a5adb5	165,173,181
AT3G14020	3	F	#a5adb5	165,173,181
AT3G14025	3	F	#a5adb5	165,173,181
AT3G14030	3	F	#a5adb5	165,173,181
AT3G14040	3	F	#a5adb5	165,173,181
AT3G14050	3	F	#a5adb5	165,173,181
AT3G14060	3	F	#a5adb5	165,173,181
AT3G14067	3	F	#a5adb5	165,173,181
AT3G14070	3	F	#a5adb5	165,173,181
AT3G14075	3	F	#a5adb5	165,173,181
AT3G14080	3	F	#a5adb5	165,173,181
AT3G14090	3	F	#a5adb5	165,173,181
AT3G14100	3	F	#a5adb5	165,173,181
AT3G14110	3	F	#a5adb5	165,173,181
AT3G14120	3	F	#a5adb5	165,173,181
AT3G14130	3	F	#a5adb5	165,173,181
AT3G14140	3	F	#a5adb5	165,173,181
AT3G14150	3	F	#a5adb5	165,173,181
AT3G14160	3	F	#a5adb5	165,173,181
AT3G14170	3	F	#a5adb5	165,173,181
AT3G14172	3	F	#a5adb5	165,173,181
AT3G14180	3	F	#a5adb5	165,173,181
AT3G14185	3	F	#a5adb5	165,173,181
AT3G14190	3	F	#a5adb5	165,173,181
AT3G14200	3	F	#a5adb5	165,173,181
AT3G14205	3	F	#a5adb5	165,173,181
AT3G14210	3	F	#a5adb5	165,173,181
AT3G14220	3	F	#a5adb5	165,173,181
AT3G14225	3	F	#a5adb5	165,173,181
AT3G14230	3	F	#a5adb5	165,173,181
AT3G14240	3	F	#a5adb5	165,173,181
AT3G14250	3	F	#a5adb5	165,173,181
AT3G14260	3	F	#a5adb5	165,173,181
AT3G14270	3	F	#a5adb5	165,173,181
AT3G14280	3	F	#a5adb5	165,173,181
AT3G14290	3	F	#a5adb5	165,173,181
AT3G14300	3	F	#a5adb5	165,173,181
AT3G14310	3	F	#a5adb5	165,173,181
AT3G14320	3	F	#a5adb5	165,173,181
AT3G14330	3	F	#a5adb5	165,173,181
AT3G14340	3	F	#a5adb5	165,173,181
AT3G14350	3	F	#a5adb5	165,173,181
AT3G14360	3	F	#a5adb5	165,173,181
AT3G14362	3	F	#a5adb5	165,173,181
AT3G14370	3	F	#a5adb5	165,173,181
AT3G14380	3	F	#a5adb5	165,173,181
AT3G14385	3	F	#a5adb5	165,173,181
AT3G14390	3	F	#a5adb5	165,173,181
AT3G14395	3	F	#a5adb5	165,173,181
AT3G14400	3	F	#a5adb5	165,173,181
AT3G14410	3	F	#a5adb5	165,173,181
AT3G14415	3	F	#a5adb5	165,173,181
AT3G14420	3	F	#a5adb5	165,173,181
AT3G14430	3	F	#a5adb5	165,173,181
AT3G14431	3	F	#a5adb5	165,173,181
AT3G14440	3	F	#a5adb5	165,173,181
AT3G14450	3	F	#a5adb5	165,173,181
AT3G14452	3	F	#a5adb5	165,173,181
AT3G14460	3	F	#a5adb5	165,173,181
AT3G14470	3	F	#a5adb5	165,173,181
AT3G14475	3	F	#a5adb5	165,173,181
AT3G14480	3	F	#a5adb5	165,173,181
AT3G14490	3	F	#a5adb5	165,173,181
AT3G14500	3	F	#a5adb5	165,173,181
AT3G14510	3	F	#a5adb5	165,173,181
AT3G14515	3	F	#a5adb5	165,173,181
AT3G14517	3	F	#a5adb5	165,173,181
AT3G14520	3	F	#a5adb5	165,173,181
AT3G14530	3	F	#a5adb5	165,173,181
AT3G14540	3	F	#a5adb5	165,173,181
AT3G14550	3	F	#a5adb5	165,173,181
AT3G14560	3	F	#a5adb5	165,173,181
AT3G14570	3	F	#a5adb5	165,173,181
AT3G14580	3	F	#a5adb5	165,173,181
AT3G14590	3	F	#a5adb5	165,173,181
AT3G14595	3	F	#a5adb5	165,173,181
AT3G14600	3	F	#a5adb5	165,173,181
AT3G14610	3	F	#a5adb5	165,173,181
AT3G14620	3	F	#a5adb5	165,173,181
AT3G14630	3	F	#a5adb5	165,173,181
AT3G14640	3	F	#a5adb5	165,173,181
AT3G14650	3	F	#a5adb5	165,173,181
AT3G14660	3	F	#a5adb5	165,173,181
AT3G14670	3	F	#a5adb5	165,173,181
AT3G14680	3	F	#a5adb5	165,173,181
AT3G14690	3	F	#a5adb5	165,173,181
AT3G14700	3	F	#a5adb5	165,173,181
AT3G14710	3	F	#a5adb5	165,173,181
AT3G14720	3	F	#a5adb5	165,173,181
AT3G14730	3	F	#a5adb5	165,173,181
AT3G14735	3	F	#a5adb5	165,173,181
AT3G14740	3	F	#a5adb5	165,173,181
AT3G14750	3	F	#a5adb5	165,173,181
AT3G14760	3	F	#a5adb5	165,173,181
AT3G14770	3	F	#a5adb5	165,173,181
AT3G14780	3	F	#a5adb5	165,173,181
AT3G14790	3	F	#a5adb5	165,173,181
AT3G14800	3	F	#a5adb5	165,173,181
AT3G14810	3	F	#a5adb5	165,173,181
AT3G14820	3	F	#a5adb5	165,173,181
AT3G14830	3	F	#a5adb5	165,173,181
AT3G14840	3	F	#a5adb5	165,173,181
AT3G14850	3	F	#a5adb5	165,173,181
AT3G14855	3	F	#a5adb5	165,173,181
AT3G14860	3	F	#a5adb5	165,173,181
AT3G14870	3	F	#a5adb5	165,173,181
AT3G14880	3	F	#a5adb5	165,173,181
AT3G14890	3	F	#a5adb5	165,173,181
AT3G14900	3	F	#a5adb5	165,173,181
AT3G14910	3	F	#a5adb5	165,173,181
AT3G14920	3	F	#a5adb5	165,173,181
AT3G14930	3	F	#a5adb5	165,173,181
AT3G14940	3	F	#a5adb5	165,173,181
AT3G14950	3	F	#a5adb5	165,173,181
AT3G14960	3	F	#a5adb5	165,173,181
AT3G14970	3	F	#a5adb5	165,173,181
AT3G14980	3	F	#a5adb5	165,173,181
AT3G14981	3	F	#a5adb5	165,173,181
AT3G14990	3	F	#a5adb5	165,173,181
AT3G15000	3	F	#a5adb5	165,173,181
AT3G15010	3	F	#a5adb5	165,173,181
AT3G15020	3	F	#a5adb5	165,173,181
AT3G15030	3	F	#a5adb5	165,173,181
AT3G15040	3	F	#a5adb5	165,173,181
AT3G15050	3	F	#a5adb5	165,173,181
AT3G15055	3	F	#a5adb5	165,173,181
AT3G15060	3	F	#a5adb5	165,173,181
AT3G15070	3	F	#a5adb5	165,173,181
AT3G15080	3	F	#a5adb5	165,173,181
AT3G15090	3	F	#a5adb5	165,173,181
AT3G15095	3	F	#a5adb5	165,173,181
AT3G15110	3	F	#a5adb5	165,173,181
AT3G15111	3	F	#a5adb5	165,173,181
AT3G15115	3	F	#a5adb5	165,173,181
AT3G15120	3	F	#a5adb5	165,173,181
AT3G15130	3	F	#a5adb5	165,173,181
AT3G15140	3	F	#a5adb5	165,173,181
AT3G15150	3	F	#a5adb5	165,173,181
AT3G15160	3	F	#a5adb5	165,173,181
AT3G15170	3	F	#a5adb5	165,173,181
AT3G15180	3	F	#a5adb5	165,173,181
AT3G15190	3	F	#a5adb5	165,173,181
AT3G15200	3	F	#a5adb5	165,173,181
AT3G15210	3	F	#a5adb5	165,173,181
AT3G15220	3	F	#a5adb5	165,173,181
AT3G15240	3	F	#a5adb5	165,173,181
AT3G15250	3	F	#a5adb5	165,173,181
AT3G15251	3	F	#a5adb5	165,173,181
AT3G15260	3	F	#a5adb5	165,173,181
AT3G15270	3	F	#a5adb5	165,173,181
AT3G15280	3	F	#a5adb5	165,173,181
AT3G15290	3	F	#a5adb5	165,173,181
AT3G15300	3	F	#a5adb5	165,173,181
AT3G15310	3	F	#a5adb5	165,173,181
AT3G15320	3	F	#a5adb5	165,173,181
AT3G15330	3	F	#a5adb5	165,173,181
AT3G15340	3	F	#a5adb5	165,173,181
AT3G15350	3	F	#a5adb5	165,173,181
AT3G15354	3	F	#a5adb5	165,173,181
AT3G15359	3	F	#a5adb5	165,173,181
AT3G15356	3	F	#a5adb5	165,173,181
AT3G15351	3	F	#a5adb5	165,173,181
AT3G15358	3	F	#a5adb5	165,173,181
AT3G15352	3	F	#a5adb5	165,173,181
AT3G15353	3	F	#a5adb5	165,173,181
AT3G15355	3	F	#a5adb5	165,173,181
AT3G15357	3	F	#a5adb5	165,173,181
AT3G15360	3	F	#a5adb5	165,173,181
AT3G15370	3	F	#a5adb5	165,173,181
AT3G15380	3	F	#a5adb5	165,173,181
AT3G15390	3	F	#a5adb5	165,173,181
AT3G15395	3	F	#a5adb5	165,173,181
AT3G15400	3	F	#a5adb5	165,173,181
AT3G15410	3	F	#a5adb5	165,173,181
AT3G15420	3	F	#a5adb5	165,173,181
AT3G15430	3	F	#a5adb5	165,173,181
AT3G15440	3	F	#a5adb5	165,173,181
AT3G15450	3	F	#a5adb5	165,173,181
AT3G15460	3	F	#a5adb5	165,173,181
AT3G15470	3	F	#a5adb5	165,173,181
AT3G15480	3	F	#a5adb5	165,173,181
AT3G15490	3	F	#a5adb5	165,173,181
AT3G15500	3	F	#a5adb5	165,173,181
AT3G15510	3	F	#a5adb5	165,173,181
AT3G15518	3	F	#a5adb5	165,173,181
AT3G15520	3	F	#a5adb5	165,173,181
AT3G15530	3	F	#a5adb5	165,173,181
AT3G15534	3	F	#a5adb5	165,173,181
AT3G15536	3	F	#a5adb5	165,173,181
AT3G15540	3	F	#a5adb5	165,173,181
AT3G15548	3	F	#a5adb5	165,173,181
AT3G15550	3	F	#a5adb5	165,173,181
AT3G15570	3	F	#a5adb5	165,173,181
AT3G15578	3	F	#a5adb5	165,173,181
AT3G15580	3	F	#a5adb5	165,173,181
AT3G15585	3	F	#a5adb5	165,173,181
AT3G15590	3	F	#a5adb5	165,173,181
AT3G15600	3	F	#a5adb5	165,173,181
AT3G15602	3	F	#a5adb5	165,173,181
AT3G15605	3	F	#a5adb5	165,173,181
AT3G15604	3	F	#a5adb5	165,173,181
AT3G15610	3	F	#a5adb5	165,173,181
AT3G15620	3	F	#a5adb5	165,173,181
AT3G15630	3	F	#a5adb5	165,173,181
AT3G15640	3	F	#a5adb5	165,173,181
AT3G15650	3	F	#a5adb5	165,173,181
AT3G15660	3	F	#a5adb5	165,173,181
AT3G15670	3	F	#a5adb5	165,173,181
AT3G15680	3	F	#a5adb5	165,173,181
AT3G15690	3	F	#a5adb5	165,173,181
AT3G15700	3	F	#a5adb5	165,173,181
AT3G15710	3	F	#a5adb5	165,173,181
AT3G15720	3	F	#a5adb5	165,173,181
AT3G15730	3	F	#a5adb5	165,173,181
AT3G15740	3	F	#a5adb5	165,173,181
AT3G15750	3	F	#a5adb5	165,173,181
AT3G15760	3	F	#a5adb5	165,173,181
AT3G15770	3	F	#a5adb5	165,173,181
AT3G15780	3	F	#a5adb5	165,173,181
AT3G15790	3	F	#a5adb5	165,173,181
AT3G15800	3	F	#a5adb5	165,173,181
AT3G15810	3	F	#a5adb5	165,173,181
AT3G15820	3	F	#a5adb5	165,173,181
AT3G15830	3	F	#a5adb5	165,173,181
AT3G15840	3	F	#a5adb5	165,173,181
AT3G15850	3	F	#a5adb5	165,173,181
AT3G15860	3	F	#a5adb5	165,173,181
AT3G15870	3	F	#a5adb5	165,173,181
AT3G15880	3	F	#a5adb5	165,173,181
AT3G15890	3	F	#a5adb5	165,173,181
AT3G15900	3	F	#a5adb5	165,173,181
AT3G15909	3	F	#a5adb5	165,173,181
AT3G15910	3	F	#a5adb5	165,173,181
AT3G15920	3	F	#a5adb5	165,173,181
AT3G15930	3	F	#a5adb5	165,173,181
AT3G15935	3	F	#a5adb5	165,173,181
AT3G15940	3	F	#a5adb5	165,173,181
AT3G15950	3	F	#a5adb5	165,173,181
AT3G15960	3	F	#a5adb5	165,173,181
AT3G15970	3	F	#a5adb5	165,173,181
AT3G15980	3	F	#a5adb5	165,173,181
AT3G15990	3	F	#a5adb5	165,173,181
AT3G16000	3	F	#a5adb5	165,173,181
AT3G16010	3	F	#a5adb5	165,173,181
AT3G16020	3	F	#a5adb5	165,173,181
AT3G16030	3	F	#a5adb5	165,173,181
AT3G16040	3	F	#a5adb5	165,173,181
AT3G16050	3	F	#a5adb5	165,173,181
AT3G16060	3	F	#a5adb5	165,173,181
AT3G16070	3	F	#a5adb5	165,173,181
AT3G16080	3	F	#a5adb5	165,173,181
AT3G16090	3	F	#a5adb5	165,173,181
AT3G16100	3	F	#a5adb5	165,173,181
AT3G16110	3	F	#a5adb5	165,173,181
AT3G16117	3	F	#a5adb5	165,173,181
AT3G16120	3	F	#a5adb5	165,173,181
AT3G16130	3	F	#a5adb5	165,173,181
AT3G16140	3	F	#a5adb5	165,173,181
AT3G16150	3	F	#a5adb5	165,173,181
AT3G16160	3	F	#a5adb5	165,173,181
AT3G16170	3	F	#a5adb5	165,173,181
AT3G16175	3	F	#a5adb5	165,173,181
AT3G16180	3	F	#a5adb5	165,173,181
AT3G16190	3	F	#a5adb5	165,173,181
AT3G16200	3	F	#a5adb5	165,173,181
AT3G16210	3	F	#a5adb5	165,173,181
AT3G16220	3	F	#a5adb5	165,173,181
AT3G16230	3	F	#a5adb5	165,173,181
AT3G16240	3	F	#a5adb5	165,173,181
AT3G16250	3	F	#a5adb5	165,173,181
AT3G16260	3	F	#a5adb5	165,173,181
AT3G16270	3	F	#a5adb5	165,173,181
AT3G16280	3	F	#a5adb5	165,173,181
AT3G16290	3	F	#a5adb5	165,173,181
AT3G16300	3	F	#a5adb5	165,173,181
AT3G16310	3	F	#a5adb5	165,173,181
AT3G16320	3	F	#a5adb5	165,173,181
AT3G16330	3	F	#a5adb5	165,173,181
AT3G16340	3	F	#a5adb5	165,173,181
AT3G16350	3	F	#a5adb5	165,173,181
AT3G16360	3	F	#a5adb5	165,173,181
AT3G16370	3	F	#a5adb5	165,173,181
AT3G16380	3	F	#a5adb5	165,173,181
AT3G16390	3	F	#a5adb5	165,173,181
AT3G16400	3	F	#a5adb5	165,173,181
AT3G16410	3	F	#a5adb5	165,173,181
AT3G16415	3	F	#a5adb5	165,173,181
AT3G16420	3	F	#a5adb5	165,173,181
AT3G16430	3	F	#a5adb5	165,173,181
AT3G16432	3	F	#a5adb5	165,173,181
AT3G16440	3	F	#a5adb5	165,173,181
AT3G16450	3	F	#a5adb5	165,173,181
AT3G16460	3	F	#a5adb5	165,173,181
AT3G16470	3	F	#a5adb5	165,173,181
AT3G16480	3	F	#a5adb5	165,173,181
AT3G16490	3	F	#a5adb5	165,173,181
AT3G16500	3	F	#a5adb5	165,173,181
AT3G16510	3	F	#a5adb5	165,173,181
AT3G16520	3	F	#a5adb5	165,173,181
AT3G16530	3	F	#a5adb5	165,173,181
AT3G16540	3	F	#a5adb5	165,173,181
AT3G16550	3	F	#a5adb5	165,173,181
AT3G16552	3	F	#a5adb5	165,173,181
AT3G16555	3	F	#a5adb5	165,173,181
AT3G16560	3	F	#a5adb5	165,173,181
AT3G16565	3	F	#a5adb5	165,173,181
AT3G16570	3	F	#a5adb5	165,173,181
AT3G16580	3	F	#a5adb5	165,173,181
AT3G16590	3	F	#a5adb5	165,173,181
AT3G16600	3	F	#a5adb5	165,173,181
AT3G16610	3	F	#a5adb5	165,173,181
AT3G16620	3	F	#a5adb5	165,173,181
AT3G16630	3	F	#a5adb5	165,173,181
AT3G16640	3	F	#a5adb5	165,173,181
AT3G16650	3	F	#a5adb5	165,173,181
AT3G16660	3	F	#a5adb5	165,173,181
AT3G16670	3	F	#a5adb5	165,173,181
AT3G16680	3	F	#a5adb5	165,173,181
AT3G16690	3	F	#a5adb5	165,173,181
AT3G16700	3	F	#a5adb5	165,173,181
AT3G16710	3	F	#a5adb5	165,173,181
AT3G16712	3	F	#a5adb5	165,173,181
AT3G16720	3	F	#a5adb5	165,173,181
AT3G16730	3	F	#a5adb5	165,173,181
AT3G16740	3	F	#a5adb5	165,173,181
AT3G16750	3	F	#a5adb5	165,173,181
AT3G16760	3	F	#a5adb5	165,173,181
AT3G16770	3	F	#a5adb5	165,173,181
AT3G16780	3	F	#a5adb5	165,173,181
AT3G16785	3	F	#a5adb5	165,173,181
AT3G16800	3	F	#a5adb5	165,173,181
AT3G16810	3	F	#a5adb5	165,173,181
AT3G16820	3	F	#a5adb5	165,173,181
AT3G16830	3	F	#a5adb5	165,173,181
AT3G16840	3	F	#a5adb5	165,173,181
AT3G16850	3	F	#a5adb5	165,173,181
AT3G16851	3	F	#a5adb5	165,173,181
AT3G16857	3	F	#a5adb5	165,173,181
AT3G16860	3	F	#a5adb5	165,173,181
AT3G16870	3	F	#a5adb5	165,173,181
AT3G16880	3	F	#a5adb5	165,173,181
AT3G16890	3	F	#a5adb5	165,173,181
AT3G16895	3	F	#a5adb5	165,173,181
AT3G16900	3	F	#a5adb5	165,173,181
AT3G16910	3	F	#a5adb5	165,173,181
AT3G16920	3	F	#a5adb5	165,173,181
AT3G16930	3	F	#a5adb5	165,173,181
AT3G16940	3	F	#a5adb5	165,173,181
AT3G16950	3	F	#a5adb5	165,173,181
AT3G16960	3	F	#a5adb5	165,173,181
AT3G16970	3	F	#a5adb5	165,173,181
AT3G16980	3	F	#a5adb5	165,173,181
AT3G16990	3	F	#a5adb5	165,173,181
AT3G17000	3	F	#a5adb5	165,173,181
AT3G17010	3	F	#a5adb5	165,173,181
AT3G17020	3	F	#a5adb5	165,173,181
AT3G17030	3	F	#a5adb5	165,173,181
AT3G17040	3	F	#a5adb5	165,173,181
AT3G17050	3	F	#a5adb5	165,173,181
AT3G17060	3	F	#a5adb5	165,173,181
AT3G17070	3	F	#a5adb5	165,173,181
AT3G17080	3	F	#a5adb5	165,173,181
AT3G17090	3	F	#a5adb5	165,173,181
AT3G17100	3	F	#a5adb5	165,173,181
AT3G17110	3	F	#a5adb5	165,173,181
AT3G17120	3	F	#a5adb5	165,173,181
AT3G17130	3	F	#a5adb5	165,173,181
AT3G17140	3	F	#a5adb5	165,173,181
AT3G17150	3	F	#a5adb5	165,173,181
AT3G17152	3	F	#a5adb5	165,173,181
AT3G17155	3	F	#a5adb5	165,173,181
AT3G17160	3	F	#a5adb5	165,173,181
AT3G17170	3	F	#a5adb5	165,173,181
AT3G17180	3	F	#a5adb5	165,173,181
AT3G17185	3	F	#a5adb5	165,173,181
AT3G17190	3	F	#a5adb5	165,173,181
AT3G17200	3	F	#a5adb5	165,173,181
AT3G17203	3	F	#a5adb5	165,173,181
AT3G17205	3	F	#a5adb5	165,173,181
AT3G17210	3	F	#a5adb5	165,173,181
AT3G17220	3	F	#a5adb5	165,173,181
AT3G17225	3	F	#a5adb5	165,173,181
AT3G17230	3	F	#a5adb5	165,173,181
AT3G17240	3	F	#a5adb5	165,173,181
AT3G17250	3	F	#a5adb5	165,173,181
AT3G17260	3	F	#a5adb5	165,173,181
AT3G17261	3	F	#a5adb5	165,173,181
AT3G17265	3	F	#a5adb5	165,173,181
AT3G17270	3	F	#a5adb5	165,173,181
AT3G17280	3	F	#a5adb5	165,173,181
AT3G17290	3	F	#a5adb5	165,173,181
AT3G17300	3	F	#a5adb5	165,173,181
AT3G17310	3	F	#a5adb5	165,173,181
AT3G17320	3	F	#a5adb5	165,173,181
AT3G17330	3	F	#a5adb5	165,173,181
AT3G17340	3	F	#a5adb5	165,173,181
AT3G17350	3	F	#a5adb5	165,173,181
AT3G17360	3	F	#a5adb5	165,173,181
AT3G17365	3	F	#a5adb5	165,173,181
AT3G17370	3	F	#a5adb5	165,173,181
AT3G17380	3	F	#a5adb5	165,173,181
AT3G17390	3	F	#a5adb5	165,173,181
AT3G17400	3	F	#a5adb5	165,173,181
AT3G17410	3	F	#a5adb5	165,173,181
AT3G17420	3	F	#a5adb5	165,173,181
AT3G17430	3	F	#a5adb5	165,173,181
AT3G17440	3	F	#a5adb5	165,173,181
AT3G17450	3	F	#a5adb5	165,173,181
AT3G17460	3	F	#a5adb5	165,173,181
AT3G17465	3	F	#a5adb5	165,173,181
AT3G17470	3	F	#a5adb5	165,173,181
AT3G17480	3	F	#a5adb5	165,173,181
AT3G17490	3	F	#a5adb5	165,173,181
AT3G17500	3	F	#a5adb5	165,173,181
AT3G17510	3	F	#a5adb5	165,173,181
AT3G17520	3	F	#a5adb5	165,173,181
AT3G17530	3	F	#a5adb5	165,173,181
AT3G17540	3	F	#a5adb5	165,173,181
AT3G17550	3	F	#a5adb5	165,173,181
AT3G17560	3	F	#a5adb5	165,173,181
AT3G17570	3	F	#a5adb5	165,173,181
AT3G17580	3	F	#a5adb5	165,173,181
AT3G17590	3	F	#a5adb5	165,173,181
AT3G17600	3	F	#a5adb5	165,173,181
AT3G17609	3	F	#a5adb5	165,173,181
AT3G17611	3	F	#a5adb5	165,173,181
AT3G17620	3	F	#a5adb5	165,173,181
AT3G17626	3	F	#a5adb5	165,173,181
AT3G17630	3	F	#a5adb5	165,173,181
AT3G17640	3	F	#a5adb5	165,173,181
AT3G17650	3	F	#a5adb5	165,173,181
AT3G17660	3	F	#a5adb5	165,173,181
AT3G17668	3	F	#a5adb5	165,173,181
AT3G17670	3	F	#a5adb5	165,173,181
AT3G17675	3	F	#a5adb5	165,173,181
AT3G17680	3	F	#a5adb5	165,173,181
AT3G17690	3	F	#a5adb5	165,173,181
AT3G17700	3	F	#a5adb5	165,173,181
AT3G17710	3	F	#a5adb5	165,173,181
AT3G17712	3	F	#a5adb5	165,173,181
AT3G17715	3	F	#a5adb5	165,173,181
AT3G17720	3	F	#a5adb5	165,173,181
AT3G17730	3	F	#a5adb5	165,173,181
AT3G17740	3	F	#a5adb5	165,173,181
AT3G17750	3	F	#a5adb5	165,173,181
AT3G17760	3	F	#a5adb5	165,173,181
AT3G17770	3	F	#a5adb5	165,173,181
AT3G17780	3	F	#a5adb5	165,173,181
AT3G17790	3	F	#a5adb5	165,173,181
AT3G17800	3	F	#a5adb5	165,173,181
AT3G17810	3	F	#a5adb5	165,173,181
AT3G17820	3	F	#a5adb5	165,173,181
AT3G17830	3	F	#a5adb5	165,173,181
AT3G17840	3	F	#a5adb5	165,173,181
AT3G17845	3	F	#a5adb5	165,173,181
AT3G17850	3	F	#a5adb5	165,173,181
AT3G17860	3	F	#a5adb5	165,173,181
AT3G17880	3	F	#a5adb5	165,173,181
AT3G17890	3	F	#a5adb5	165,173,181
AT3G17900	3	F	#a5adb5	165,173,181
AT3G17910	3	F	#a5adb5	165,173,181
AT3G17920	3	F	#a5adb5	165,173,181
AT3G17930	3	F	#a5adb5	165,173,181
AT3G17940	3	F	#a5adb5	165,173,181
AT3G17950	3	F	#a5adb5	165,173,181
AT3G17970	3	F	#a5adb5	165,173,181
AT3G17980	3	F	#a5adb5	165,173,181
AT3G17998	3	F	#a5adb5	165,173,181
AT3G18000	3	F	#a5adb5	165,173,181
AT3G18010	3	F	#a5adb5	165,173,181
AT3G18020	3	F	#a5adb5	165,173,181
AT3G18030	3	F	#a5adb5	165,173,181
AT3G18035	3	F	#a5adb5	165,173,181
AT3G18040	3	F	#a5adb5	165,173,181
AT3G18050	3	F	#a5adb5	165,173,181
AT3G18060	3	F	#a5adb5	165,173,181
AT3G18070	3	F	#a5adb5	165,173,181
AT3G18080	3	F	#a5adb5	165,173,181
AT3G18090	3	F	#a5adb5	165,173,181
AT3G18100	3	F	#a5adb5	165,173,181
AT3G18110	3	F	#a5adb5	165,173,181
AT3G18120	3	F	#a5adb5	165,173,181
AT3G18130	3	F	#a5adb5	165,173,181
AT3G18140	3	F	#a5adb5	165,173,181
AT3G18145	3	F	#a5adb5	165,173,181
AT3G18150	3	F	#a5adb5	165,173,181
AT3G18160	3	F	#a5adb5	165,173,181
AT3G18165	3	F	#a5adb5	165,173,181
AT3G18170	3	F	#a5adb5	165,173,181
AT3G18180	3	F	#a5adb5	165,173,181
AT3G18190	3	F	#a5adb5	165,173,181
AT3G18200	3	F	#a5adb5	165,173,181
AT3G18210	3	F	#a5adb5	165,173,181
AT3G18215	3	F	#a5adb5	165,173,181
AT3G18217	3	F	#a5adb5	165,173,181
AT3G18220	3	F	#a5adb5	165,173,181
AT3G18230	3	F	#a5adb5	165,173,181
AT3G18235	3	F	#a5adb5	165,173,181
AT3G18240	3	F	#a5adb5	165,173,181
AT3G18250	3	F	#a5adb5	165,173,181
AT3G18260	3	F	#a5adb5	165,173,181
AT3G18270	3	F	#a5adb5	165,173,181
AT3G18280	3	F	#a5adb5	165,173,181
AT3G18282	3	F	#a5adb5	165,173,181
AT3G18290	3	F	#a5adb5	165,173,181
AT3G18291	3	F	#a5adb5	165,173,181
AT3G18295	3	F	#a5adb5	165,173,181
AT3G18300	3	F	#a5adb5	165,173,181
AT3G18310	3	F	#a5adb5	165,173,181
AT3G18320	3	F	#a5adb5	165,173,181
AT3G18330	3	F	#a5adb5	165,173,181
AT3G18340	3	F	#a5adb5	165,173,181
AT3G18350	3	F	#a5adb5	165,173,181
AT3G18360	3	F	#a5adb5	165,173,181
AT3G18362	3	F	#a5adb5	165,173,181
AT3G18370	3	F	#a5adb5	165,173,181
AT3G18380	3	F	#a5adb5	165,173,181
AT3G18390	3	F	#a5adb5	165,173,181
AT3G18400	3	F	#a5adb5	165,173,181
AT3G18410	3	F	#a5adb5	165,173,181
AT3G18420	3	F	#a5adb5	165,173,181
AT3G18430	3	F	#a5adb5	165,173,181
AT3G18440	3	F	#a5adb5	165,173,181
AT3G18450	3	F	#a5adb5	165,173,181
AT3G18460	3	F	#a5adb5	165,173,181
AT3G18470	3	F	#a5adb5	165,173,181
AT3G18480	3	F	#a5adb5	165,173,181
AT3G18485	3	F	#a5adb5	165,173,181
AT3G18490	3	F	#a5adb5	165,173,181
AT3G18500	3	F	#a5adb5	165,173,181
AT3G18510	3	F	#a5adb5	165,173,181
AT3G18518	3	F	#a5adb5	165,173,181
AT3G18520	3	F	#a5adb5	165,173,181
AT3G18524	3	F	#a5adb5	165,173,181
AT3G18530	3	F	#a5adb5	165,173,181
AT3G18535	3	F	#a5adb5	165,173,181
